ZagreusField,ID,ID,ID,,,,Line,,,Notes by DK
Integrated,ZagreusField_,3771,ZagreusField_3771,,,,"What a deal, mate.",,,
Integrated,ZagreusField_,3772,ZagreusField_3772,,,,It's a deal!,,,
Integrated,ZagreusField_,3773,ZagreusField_3773,,,,Dusa's not around to help me now...,,,
Integrated,ZagreusField_,3774,ZagreusField_3774,,,,Is Dusa really gone?,,,
Integrated,ZagreusField_,3775,ZagreusField_3775,,,,I miss Dusa...!,,,
Integrated,ZagreusField_,3776,ZagreusField_3776,,,,No word from Dusa?,,,
Integrated,ZagreusField_,3777,ZagreusField_3777,,,,"Dusa, where are you?",,,
Integrated,ZagreusField_,3778,ZagreusField_3778,,,,Ow! Money.,,,
Integrated,ZagreusField_,3779,ZagreusField_3779,,,,"Augh, I'm rich!",,,
Integrated,ZagreusField_,3780,ZagreusField_3780,,,,"Aah, wealth!",,,
Integrated,ZagreusField_,3781,ZagreusField_3781,,,,"Oof, extra coin!",,,
Integrated,ZagreusField_,3782,ZagreusField_3782,,,,"Let's mix things up, Daedalus.",,,
Integrated,ZagreusField_,3783,ZagreusField_3783,,,,What's it going to be?,,,
Integrated,ZagreusField_,3784,ZagreusField_3784,,,,Time to mess with my weapon.,,,
Integrated,ZagreusField_,3785,ZagreusField_3785,,,,"Hit me, Daedalus.",,,
Integrated,ZagreusField_,3786,ZagreusField_3786,,,,Random enchantments.,,,
Integrated,ZagreusField_,3787,ZagreusField_3787,,,,"Surprise me, Daedalus.",,,
Integrated,ZagreusField_,3788,ZagreusField_3788,,,,Let's take our chances then.,,,
Integrated,ZagreusField_,3789,ZagreusField_3789,,,,The old Daedalus Surprise.,,,
Integrated,ZagreusField_,3790,ZagreusField_3790,,,,"Mm, got stronger there.",,,
Integrated,ZagreusField_,3791,ZagreusField_3791,,,,Tart and tasty!,,,
Integrated,ZagreusField_,3792,ZagreusField_3792,,,,Boosted a Boon.,,,
Integrated,ZagreusField_,3793,ZagreusField_3793,,,,One of my Boons got stronger.,,,
Integrated,ZagreusField_,3794,ZagreusField_3794,,,,Always hits the spot.,,,
Integrated,ZagreusField_,3795,ZagreusField_3795,,,,"That Boon got better, huh.",,,
Integrated,ZagreusField_,3796,ZagreusField_3796,,,,Give me a better Boon.,,,
Integrated,ZagreusField_,3797,ZagreusField_3797,,,,Which Boon's it going to be.,,,
Integrated,ZagreusField_,3798,ZagreusField_3798,,,,Who is it?,,,
Integrated,ZagreusField_,3799,ZagreusField_3799,,,,Let's see who I get.,,,
Integrated,ZagreusField_,3800,ZagreusField_3800,,,,"Show yourself, Mystery God.",,,
Integrated,ZagreusField_,3801,ZagreusField_3801,,,,"Who's this, then?",,,
Integrated,ZagreusField_,3802,ZagreusField_3802,,,,Still in their packaging.,,,
Integrated,ZagreusField_,3803,ZagreusField_3803,,,,Who'd I get?,,,
Integrated,ZagreusField_,3805,ZagreusField_3805,,,,Erm... yes? Was I supposed to respond there?,,,
Unused,ZagreusField_,3815,ZagreusField_3815,,,,"Considering I beat you last we met, I'd be much more concerned with your predictability than mine.",,,
Integrated,ZagreusField_,3816,ZagreusField_3816,,,,"...Erm, I don't know how to respond to what you said without directly disobeying your request, Alecto. But for future reference, fine, I'll bite.",,,
Integrated,ZagreusField_,3817,ZagreusField_3817,,,,"Well, as a matter of fact, I have. Though I don't see how that's any business of yours, Alecto.",,,
Integrated,ZagreusField_,3818,ZagreusField_3818,,,,"I'm sensing a pattern that it really doesn't take much for you to have something to get me for, does it?",,,
Integrated,ZagreusField_,3820,ZagreusField_3820,,,,Alecto!,,,
Integrated,ZagreusField_,3821,ZagreusField_3821,,,,Alecto...,,,
Integrated,ZagreusField_,3822,ZagreusField_3822,,,,You again.,,,
Integrated,ZagreusField_,3823,ZagreusField_3823,,,,Lovely.,,,
Integrated,ZagreusField_,3825,ZagreusField_3825,,,,Murderzer?!,,,
Integrated,ZagreusField_,3828,ZagreusField_3828,,,,Almost!,,,
Integrated,ZagreusField_,3830,ZagreusField_3830,,,,That's it!,,,
Integrated,ZagreusField_,3832,ZagreusField_3832,,,,That's not happy...,,,
Integrated,ZagreusField_,3834,ZagreusField_3834,,,,Great.,,,
Integrated,ZagreusField_,3837,ZagreusField_3837,,,,Friends!,,,
Integrated,ZagreusField_,3838,ZagreusField_3838,,,,Tisiphone!,,,
Integrated,ZagreusField_,3839,ZagreusField_3839,,,,Erm... hello.,,,
Integrated,ZagreusField_,3840,ZagreusField_3840,,,,Erm... hi.,,,
Integrated,ZagreusField_,3841,ZagreusField_3841,,,,Friends?,,,
Integrated,ZagreusField_,3842,ZagreusField_3842,,,,Friends? Maybe?,,,
Integrated,ZagreusField_,3844,ZagreusField_3844,,,,"Hah, I knew it!",,,
Integrated,ZagreusField_,3846,ZagreusField_3846,,,,"Well, I meant every word!",,,
Integrated,ZagreusField_,3850,ZagreusField_3850,,,,"Erm, you're not angry with me, are you, Charon mate?",,,
Integrated,ZagreusField_,3852,ZagreusField_3852,,,,Well that is a relief!,,,
Integrated,ZagreusField_,3854,ZagreusField_3854,,,,"Always appreciate your sense of humor, mate.",,,
Integrated,ZagreusField_,3856,ZagreusField_3856,,,,Where's Skelly when you need him?,,,
Integrated,ZagreusField_,3857,ZagreusField_3857,,,,"Skelly, where are you?",,,
Integrated,ZagreusField_,3858,ZagreusField_3858,,,,"Blast, Skelly?!",,,
Integrated,ZagreusField_,3881,ZagreusField_3881,,,,"Well, glad that's settled, then!",,,
Integrated,ZagreusField_,3887,ZagreusField_3887,,,,Asterius. Theseus.,,,
Integrated,ZagreusField_,3888,ZagreusField_3888,,,,Asterius. Other guy.,,,
Integrated,ZagreusField_,3889,ZagreusField_3889,,,,Rematch?,,,
Unused,ZagreusField_,3899,ZagreusField_3899,,,,"Apparently word gets around, but yes, you could say that I guess. That Theseus, though... he doesn't care for me one bit, let me tell you!",,,
Integrated,ZagreusField_,3903,ZagreusField_3903,,,,"Nice place you got here, mate!",,,
Integrated,ZagreusField_,3904,ZagreusField_3904,,,,They basically turn into big crystals.,,,
Integrated,ZagreusField_,3905,ZagreusField_3905,,,,Let's do this again sometime!,,,
Integrated,ZagreusField_,3906,ZagreusField_3906,,,,I'm sure the Witches Circle will reconvene soon enough.,,,
Integrated,ZagreusField_,3907,ZagreusField_3907,,,,Underworld Customs...,,,
Integrated,ZagreusField_,3908,ZagreusField_3908,,,,"There you go, Underworld Customs.",,,
Integrated,ZagreusField_,3909,ZagreusField_3909,,,,"This one's for you, Underworld Customs.",,,
Integrated,ZagreusField_,3910,ZagreusField_3910,,,,Only way to get through Customs.,,,
Integrated,ZagreusField_,3911,ZagreusField_3911,,,,Got to get through Customs.,,,
Integrated,ZagreusField_,3912,ZagreusField_3912,,,,How about a different set of choices?,,,
Integrated,ZagreusField_,3913,ZagreusField_3913,,,,"How about a different set of choices, then.",,,
Integrated,ZagreusField_,3914,ZagreusField_3914,,,,"Hmm, let's see what else.",,,
Integrated,ZagreusField_,3915,ZagreusField_3915,,,,"Any other blessings, maybe?",,,
Integrated,ZagreusField_,3916,ZagreusField_3916,,,,Hate to be ungrateful here...,,,
Integrated,ZagreusField_,3917,ZagreusField_3917,,,,"Erm, got anything else?",,,
Integrated,ZagreusField_,3918,ZagreusField_3918,,,,How about some other Boons instead.,,,
Integrated,ZagreusField_,3919,ZagreusField_3919,,,,"Hey, got anything else?",,,
Integrated,ZagreusField_,3920,ZagreusField_3920,,,,Any other Boons for me?,,,
Integrated,ZagreusField_,3921,ZagreusField_3921,,,,I would like none of these.,,,
Integrated,ZagreusField_,3923,ZagreusField_3923,,,,"Ah, right, didn't think so. Forget I asked!",,,
Integrated,ZagreusField_,3925,ZagreusField_3925,,,,"Bone Hydra, you look... different...",,,
Integrated,ZagreusField_,3926,ZagreusField_3926,,,,"Bone Hydra, you look positively smashing!",,,
Integrated,ZagreusField_,3927,ZagreusField_3927,,,,"Changed up your look again, have you, Hydra?",,,
Integrated,ZagreusField_,3928,ZagreusField_3928,,,,"Another new look for you I see, Bone Hydra.",,,
Integrated,ZagreusField_,3929,ZagreusField_3929,,,,"Well, look at you, Lernie!",,,
Integrated,ZagreusField_,3930,ZagreusField_3930,,,,"May I say, you look lovely this day or night, Lernie?",,,
Integrated,ZagreusField_,3931,ZagreusField_3931,,,,"May I say, you look lovely this whatever-time-it-is, Lernie?",,,
Integrated,ZagreusField_,3932,ZagreusField_3932,,,,Whoa that's not good...,,,
Integrated,ZagreusField_,3933,ZagreusField_3933,,,,"New tricks, there, Bone Hydra?",,,
Integrated,ZagreusField_,3934,ZagreusField_3934,,,,Oh that's not good.,,,
Integrated,ZagreusField_,3935,ZagreusField_3935,,,,Now that's not nice at all.,,,
Integrated,ZagreusField_,3936,ZagreusField_3936,,,,I do not appreciate that!,,,
Integrated,ZagreusField_,3937,ZagreusField_3937,,,,"Oh gods, now this?",,,
Integrated,ZagreusField_,3938,ZagreusField_3938,,,,"All right, Doomstone.",,,
Integrated,ZagreusField_,3939,ZagreusField_3939,,,,Doomstone! Hi.,,,
Integrated,ZagreusField_,3940,ZagreusField_3940,,,,Come get smashed to bits.,,,
Integrated,ZagreusField_,3941,ZagreusField_3941,,,,"Blasted Doomstone, then.",,,
Integrated,ZagreusField_,3942,ZagreusField_3942,,,,I'll break you again.,,,
Integrated,ZagreusField_,3943,ZagreusField_3943,,,,"You're free, tortured souls trapped in a crystal thing.",,,
Integrated,ZagreusField_,3944,ZagreusField_3944,,,,"Eugh, that thing.",,,
Integrated,ZagreusField_,3945,ZagreusField_3945,,,,"One less giant evil crystal, then.",,,
Integrated,ZagreusField_,3946,ZagreusField_3946,,,,Smashing!,,,
Integrated,ZagreusField_,3947,ZagreusField_3947,,,,"I see you, Sneak.",,,
Integrated,ZagreusField_,3948,ZagreusField_3948,,,,"Let's go, Sneak!",,,
Integrated,ZagreusField_,3949,ZagreusField_3949,,,,"You and me, Sneak!",,,
Integrated,ZagreusField_,3950,ZagreusField_3950,,,,A Wretched Sneak...,,,
Integrated,ZagreusField_,3951,ZagreusField_3951,,,,"Come try me, Sneak.",,,
Integrated,ZagreusField_,3952,ZagreusField_3952,,,,Who's laughing now?,,,
Integrated,ZagreusField_,3953,ZagreusField_3953,,,,Stay out of my way next time.,,,
Integrated,ZagreusField_,3954,ZagreusField_3954,,,,Takes care of that.,,,
Integrated,ZagreusField_,3955,ZagreusField_3955,,,,"You stab me, I stab you.",,,
Integrated,ZagreusField_,3956,ZagreusField_3956,,,,Witches Circle!,,,
Integrated,ZagreusField_,3957,ZagreusField_3957,,,,"Break it up, Witches!",,,
Integrated,ZagreusField_,3958,ZagreusField_3958,,,,"Mind if I join the fray, Witches?",,,
Integrated,ZagreusField_,3959,ZagreusField_3959,,,,"Well I, for one, had a lovely time.",,,
Integrated,ZagreusField_,3960,ZagreusField_3960,,,,"Bye now, ladies.",,,
Integrated,ZagreusField_,3961,ZagreusField_3961,,,,Let's do this again sometime all right?,,,
Integrated,ZagreusField_,3962,ZagreusField_3962,,,,What... he meant Skelly's tooth?,,,
Integrated,ZagreusField_,3963,ZagreusField_3963,,,,Strictly business.,,,
Integrated,ZagreusField_,3964,ZagreusField_3964,,,,No hard feelings.,,,
Integrated,ZagreusField_,3965,ZagreusField_3965,,,,See you back home.,,,
Integrated,ZagreusField_,3966,ZagreusField_3966,,,,"Bye, Meg.",,,
Integrated,ZagreusField_,3967,ZagreusField_3967,,,,Nice seeing you?,,,
Integrated,ZagreusField_,3968,ZagreusField_3968,,,,Nice seeing you.,,,
Integrated,ZagreusField_,3969,ZagreusField_3969,,,,"Well, it's been lovely.",,,
Integrated,ZagreusField_,3970,ZagreusField_3970,,,,Hope she's not mad.,,,
Integrated,ZagreusField_,3971,ZagreusField_3971,,,,She's going to be mad.,,,
Integrated,ZagreusField_,3972,ZagreusField_3972,,,,"Um. Sorry, wrong chamber!",,,
Integrated,ZagreusField_,3973,ZagreusField_3973,,,,"And, I'm locked in.",,,
Integrated,ZagreusField_,3974,ZagreusField_3974,,,,Found it fast this time.,,,
Integrated,ZagreusField_,3975,ZagreusField_3975,,,,Found it already.,,,
Integrated,ZagreusField_,3976,ZagreusField_3976,,,,"Hey, a Satyr Sack already.",,,
Integrated,ZagreusField_,3977,ZagreusField_3977,,,,"Satyr Sack already, what do you know.",,,
Integrated,ZagreusField_,3978,ZagreusField_3978,,,,There it is already.,,,
Integrated,ZagreusField_,3979,ZagreusField_3979,,,,"Eugh, finally.",,,
Integrated,ZagreusField_,3980,ZagreusField_3980,,,,"There's the Sack, finally.",,,
Integrated,ZagreusField_,3981,ZagreusField_3981,,,,Been looking all over for you.,,,
Integrated,ZagreusField_,3982,ZagreusField_3982,,,,Cerberus must be starving.,,,
Integrated,ZagreusField_,3983,ZagreusField_3983,,,,Finally found it.,,,
Integrated,ZagreusField_,3984,ZagreusField_3984,,,,"Thank you, mate.",,,
Integrated,ZagreusField_,3985,ZagreusField_3985,,,,Off we go.,,,
Integrated,ZagreusField_,3986,ZagreusField_3986,,,,And we're off.,,,
Integrated,ZagreusField_,3987,ZagreusField_3987,,,,Moving on.,,,
Integrated,ZagreusField_,3988,ZagreusField_3988,,,,Moving right along.,,,
Integrated,ZagreusField_,3989,ZagreusField_3989,,,,Easy does it...,,,
Integrated,ZagreusField_,3990,ZagreusField_3990,,,,Steady now...,,,
Integrated,ZagreusField_,3991,ZagreusField_3991,,,,Mine.,,,
Integrated,ZagreusField_,3992,ZagreusField_3992,,,,Mine now.,,,
Integrated,ZagreusField_,3993,ZagreusField_3993,,,,"Cheers, Father.",,,
Integrated,ZagreusField_,3994,ZagreusField_3994,,,,Earned my keep.,,,
Integrated,ZagreusField_,3995,ZagreusField_3995,,,,I feel stronger.,,,
Integrated,ZagreusField_,3996,ZagreusField_3996,,,,Feeling stronger.,,,
Integrated,ZagreusField_,3997,ZagreusField_3997,,,,Feeling good.,,,
Integrated,ZagreusField_,3998,ZagreusField_3998,,,,Feeling tough.,,,
Integrated,ZagreusField_,3999,ZagreusField_3999,,,,Centaur strength.,,,
Integrated,ZagreusField_,4000,ZagreusField_4000,,,,Vitality.,,,
Integrated,ZagreusField_,4001,ZagreusField_4001,,,,That's life.,,,
Integrated,ZagreusField_,4002,ZagreusField_4002,,,,Should keep me going.,,,
Integrated,ZagreusField_,4003,ZagreusField_4003,,,,Gaaah!,,,
Integrated,ZagreusField_,4004,ZagreusField_4004,,,,Daaah!,,,
Integrated,ZagreusField_,4005,ZagreusField_4005,,,,Graah!,,,
Integrated,ZagreusField_,4006,ZagreusField_4006,,,,"Argh, you!",,,
Integrated,ZagreusField_,4007,ZagreusField_4007,,,,"No, you!",,,
Integrated,ZagreusField_,4008,ZagreusField_4008,,,,"Guh, argh!",,,
Integrated,ZagreusField_,4009,ZagreusField_4009,,,,Huh--?,,,
Integrated,ZagreusField_,4010,ZagreusField_4010,,,,"All right, Lord Zeus.",,,
Integrated,ZagreusField_,4011,ZagreusField_4011,,,,Electric.,,,
Integrated,ZagreusField_,4012,ZagreusField_4012,,,,Shocking.,,,
Integrated,ZagreusField_,4013,ZagreusField_4013,,,,The might of the heavens.,,,
Integrated,ZagreusField_,4014,ZagreusField_4014,,,,Poseidon's strength.,,,
Integrated,ZagreusField_,4015,ZagreusField_4015,,,,"Cheers, Uncle.",,,
Integrated,ZagreusField_,4016,ZagreusField_4016,,,,"Whew, felt that.",,,
Integrated,ZagreusField_,4017,ZagreusField_4017,,,,Might of the sea.,,,
Integrated,ZagreusField_,4018,ZagreusField_4018,,,,"Thank you, Athena.",,,
Integrated,ZagreusField_,4019,ZagreusField_4019,,,,Athena's strength.,,,
Integrated,ZagreusField_,4020,ZagreusField_4020,,,,Your wisdom guide me.,,,
Integrated,ZagreusField_,4021,ZagreusField_4021,,,,Appreciate the backup.,,,
Integrated,ZagreusField_,4022,ZagreusField_4022,,,,My heart is full.,,,
Integrated,ZagreusField_,4023,ZagreusField_4023,,,,Beautiful.,,,
Integrated,ZagreusField_,4024,ZagreusField_4024,,,,Love it.,,,
Integrated,ZagreusField_,4025,ZagreusField_4025,,,,I'm all worked up...,,,
Integrated,ZagreusField_,4026,ZagreusField_4026,,,,Kill or be killed.,,,
Integrated,ZagreusField_,4027,ZagreusField_4027,,,,"More bloodshed, then.",,,
Integrated,ZagreusField_,4028,ZagreusField_4028,,,,The war is on.,,,
Integrated,ZagreusField_,4029,ZagreusField_4029,,,,This is my fight.,,,
Integrated,ZagreusField_,4030,ZagreusField_4030,,,,Let's hunt some dead.,,,
Integrated,ZagreusField_,4031,ZagreusField_4031,,,,On the prowl.,,,
Integrated,ZagreusField_,4032,ZagreusField_4032,,,,My senses sharpen.,,,
Integrated,ZagreusField_,4033,ZagreusField_4033,,,,"Thank you, Artemis.",,,
Integrated,ZagreusField_,4034,ZagreusField_4034,,,,"Whew, that's good.",,,
Integrated,ZagreusField_,4035,ZagreusField_4035,,,,"Cheers, mate.",,,
Integrated,ZagreusField_,4036,ZagreusField_4036,,,,Feeling good!,,,
Integrated,ZagreusField_,4037,ZagreusField_4037,,,,Perked me right up.,,,
Integrated,ZagreusField_,4038,ZagreusField_4038,,,,Desolation.,,,
Integrated,ZagreusField_,4039,ZagreusField_4039,,,,Shivering...,,,
Integrated,ZagreusField_,4040,ZagreusField_4040,,,,Cooled me off...,,,
Integrated,ZagreusField_,4041,ZagreusField_4041,,,,It's freezing...,,,
Integrated,ZagreusField_,4042,ZagreusField_4042,,,,Moving right along.,,,
Integrated,ZagreusField_,4043,ZagreusField_4043,,,,Swift as Hermes.,,,
Integrated,ZagreusField_,4044,ZagreusField_4044,,,,Now here goes.,,,
Integrated,ZagreusField_,4045,ZagreusField_4045,,,,"Let's go, let's go!",,,
Integrated,ZagreusField_,4046,ZagreusField_4046,,,,"Chaos, guide me.",,,
Integrated,ZagreusField_,4047,ZagreusField_4047,,,,Let's see what happens.,,,
Integrated,ZagreusField_,4048,ZagreusField_4048,,,,Let's shake this curse.,,,
Integrated,ZagreusField_,4049,ZagreusField_4049,,,,I can handle this.,,,
Integrated,ZagreusField_,4050,ZagreusField_4050,,,,Should be worth it soon enough.,,,
Integrated,ZagreusField_,4051,ZagreusField_4051,,,,Sounds like a trade to me.,,,
Integrated,ZagreusField_,4052,ZagreusField_4052,,,,A worthy trade-off.,,,
Integrated,ZagreusField_,4053,ZagreusField_4053,,,,What's in the pool this time.,,,
Integrated,ZagreusField_,4054,ZagreusField_4054,,,,What's in the Well this time?,,,
Integrated,ZagreusField_,4055,ZagreusField_4055,,,,What do we have.,,,
Integrated,ZagreusField_,4056,ZagreusField_4056,,,,"Show me, Charon.",,,
Integrated,ZagreusField_,4057,ZagreusField_4057,,,,Anything I need?,,,
Integrated,ZagreusField_,4058,ZagreusField_4058,,,,Something I need?,,,
Integrated,ZagreusField_,4059,ZagreusField_4059,,,,"Hm, let's see here.",,,
Integrated,ZagreusField_,4060,ZagreusField_4060,,,,Check the old Well...,,,
Integrated,ZagreusField_,4061,ZagreusField_4061,,,,Bought.,,,
Integrated,ZagreusField_,4062,ZagreusField_4062,,,,I'll take that.,,,
Integrated,ZagreusField_,4063,ZagreusField_4063,,,,Should be handy.,,,
Integrated,ZagreusField_,4064,ZagreusField_4064,,,,"Here, then.",,,
Integrated,ZagreusField_,4065,ZagreusField_4065,,,,This one.,,,
Integrated,ZagreusField_,4066,ZagreusField_4066,,,,That one.,,,
Integrated,ZagreusField_,4067,ZagreusField_4067,,,,Gimme.,,,
Integrated,ZagreusField_,4068,ZagreusField_4068,,,,Looks handy.,,,
Integrated,ZagreusField_,4069,ZagreusField_4069,,,,Worth it.,,,
Integrated,ZagreusField_,4070,ZagreusField_4070,,,,Sold.,,,
Integrated,ZagreusField_,4071,ZagreusField_4071,,,,"Hey, Than.",,,
Integrated,ZagreusField_,4072,ZagreusField_4072,,,,"Ah, yes.",,,
Integrated,ZagreusField_,4073,ZagreusField_4073,,,,Was just thinking about you.,,,
Integrated,ZagreusField_,4074,ZagreusField_4074,,,,Just in time.,,,
Integrated,ZagreusField_,4075,ZagreusField_4075,,,,Guh-dong...,,,
Integrated,ZagreusField_,4076,ZagreusField_4076,,,,Hi there.,,,
Integrated,ZagreusField_,4077,ZagreusField_4077,,,,"I know you can't hear me all the way where you are, Goddess. But thank you.",,,
Integrated,ZagreusField_,4078,ZagreusField_4078,,,,Pommed up.,,,
Integrated,ZagreusField_,4079,ZagreusField_4079,,,,Powered up.,,,
Integrated,ZagreusField_,4080,ZagreusField_4080,,,,Zesty.,,,
Integrated,ZagreusField_,4081,ZagreusField_4081,,,,Stronger still.,,,
Integrated,ZagreusField_,4082,ZagreusField_4082,,,,Better blessing.,,,
Integrated,ZagreusField_,4083,ZagreusField_4083,,,,Got some zest.,,,
Integrated,ZagreusField_,4084,ZagreusField_4084,,,,Sharpened my senses.,,,
Integrated,ZagreusField_,4085,ZagreusField_4085,,,,Extra blessing.,,,
Integrated,ZagreusField_,4086,ZagreusField_4086,,,,Pom power.,,,
Integrated,ZagreusField_,4087,ZagreusField_4087,,,,Juicy.,,,
Integrated,ZagreusField_,4088,ZagreusField_4088,,,,Special rate!,,,
Integrated,ZagreusField_,4089,ZagreusField_4089,,,,What a deal!,,,
Integrated,ZagreusField_,4090,ZagreusField_4090,,,,Great price!,,,
Integrated,ZagreusField_,4091,ZagreusField_4091,,,,What a steal!,,,
Integrated,ZagreusField_,4092,ZagreusField_4092,,,,What a steal! Borrow!,,,
Integrated,ZagreusField_,4093,ZagreusField_4093,,,,Sale price!,,,
Integrated,ZagreusField_,4094,ZagreusField_4094,,,,Membership has its perks!,,,
Integrated,ZagreusField_,4095,ZagreusField_4095,,,,Cheers for the discount.,,,
Integrated,ZagreusField_,4096,ZagreusField_4096,,,,"That key, it granted me Fated Persuasion.",,,
Integrated,ZagreusField_,4097,ZagreusField_4097,,,,"Ah, yes!",,,
Integrated,ZagreusField_,4098,ZagreusField_4098,,,,Rewards card!,,,
Integrated,ZagreusField_,4099,ZagreusField_4099,,,,My membership card!,,,
Integrated,ZagreusField_,4100,ZagreusField_4100,,,,My membership is renewed.,,,
Integrated,ZagreusField_,4101,ZagreusField_4101,,,,"Well, sign me up!",,,
Integrated,ZagreusField_,4102,ZagreusField_4102,,,,"Hey, thought I lost that!",,,
Integrated,ZagreusField_,4103,ZagreusField_4103,,,,"Aw, for me?",,,
Integrated,ZagreusField_,4104,ZagreusField_4104,,,,My card!,,,
Integrated,ZagreusField_,4109,ZagreusField_4109,,,,"Ah, didn't think so.",,,
Integrated,ZagreusField_,4113,ZagreusField_4113,,,,Two blessings are better than one.,,,
Integrated,ZagreusField_,4114,ZagreusField_4114,,,,What a team.,,,
Integrated,ZagreusField_,4115,ZagreusField_4115,,,,"Let's go, team!",,,
Integrated,ZagreusField_,4116,ZagreusField_4116,,,,Teamwork!,,,
Integrated,ZagreusField_,4117,ZagreusField_4117,,,,"Thanks, Family.",,,
Integrated,ZagreusField_,4118,ZagreusField_4118,,,,"Cheers, you two.",,,
Integrated,ZagreusField_,4119,ZagreusField_4119,,,,"Thanks, you two!",,,
Integrated,ZagreusField_,4120,ZagreusField_4120,,,,Two for one.,,,
Integrated,ZagreusField_,4121,ZagreusField_4121,,,,Duo power.,,,
Integrated,ZagreusField_,4122,ZagreusField_4122,,,,Both their might.,,,
Integrated,ZagreusField_,4123,ZagreusField_4123,,,,Combined might.,,,
Integrated,ZagreusField_,4124,ZagreusField_4124,,,,Combined power.,,,
Integrated,ZagreusField_,4125,ZagreusField_4125,,,,Never enough.,,,
Integrated,ZagreusField_,4126,ZagreusField_4126,,,,Limitless Darkness.,,,
Integrated,ZagreusField_,4127,ZagreusField_4127,,,,Veiled in Darkness.,,,
Integrated,ZagreusField_,4128,ZagreusField_4128,,,,Pure Darkness.,,,
Integrated,ZagreusField_,4129,ZagreusField_4129,,,,Dark thirst.,,,
Integrated,ZagreusField_,4130,ZagreusField_4130,,,,More...,,,
Integrated,ZagreusField_,4131,ZagreusField_4131,,,,"Apologies, Lord Zeus.",,,
Integrated,ZagreusField_,4132,ZagreusField_4132,,,,"Forgive me, Uncle.",,,
Integrated,ZagreusField_,4133,ZagreusField_4133,,,,"Hate to do this, Uncle.",,,
Integrated,ZagreusField_,4134,ZagreusField_4134,,,,"Sorry, Uncle Poseidon.",,,
Integrated,ZagreusField_,4135,ZagreusField_4135,,,,"Don't be mad, Uncle?",,,
Integrated,ZagreusField_,4136,ZagreusField_4136,,,,Poseidon won't like this.,,,
Integrated,ZagreusField_,4137,ZagreusField_4137,,,,"Lady Athena, I'm sorry.",,,
Integrated,ZagreusField_,4138,ZagreusField_4138,,,,"I hate to do this, Athena.",,,
Integrated,ZagreusField_,4139,ZagreusField_4139,,,,"Forgive me, Athena.",,,
Integrated,ZagreusField_,4140,ZagreusField_4140,,,,"Ares, forgive me.",,,
Integrated,ZagreusField_,4141,ZagreusField_4141,,,,"Don't kill me, Ares.",,,
Integrated,ZagreusField_,4142,ZagreusField_4142,,,,"Sorry, Lord Ares.",,,
Integrated,ZagreusField_,4143,ZagreusField_4143,,,,"Lady Aphrodite, I'm sorry.",,,
Integrated,ZagreusField_,4144,ZagreusField_4144,,,,"Don't hate me, Aphrodite.",,,
Integrated,ZagreusField_,4145,ZagreusField_4145,,,,Aphrodite won't appreciate this.,,,
Integrated,ZagreusField_,4146,ZagreusField_4146,,,,"Sorry, Artemis.",,,
Integrated,ZagreusField_,4147,ZagreusField_4147,,,,"No hard feelings, Lady Artemis?",,,
Integrated,ZagreusField_,4148,ZagreusField_4148,,,,"Had to do it, Artemis.",,,
Integrated,ZagreusField_,4149,ZagreusField_4149,,,,"Sorry, Dionysus mate.",,,
Integrated,ZagreusField_,4150,ZagreusField_4150,,,,"Don't take it personally, Dionysus.",,,
Integrated,ZagreusField_,4151,ZagreusField_4151,,,,"Still mates, right, Dionysus?",,,
Integrated,ZagreusField_,4152,ZagreusField_4152,,,,"Lady Demeter, apologies.",,,
Integrated,ZagreusField_,4153,ZagreusField_4153,,,,"Have mercy, Demeter...",,,
Integrated,ZagreusField_,4154,ZagreusField_4154,,,,"Sorry, Demeter.",,,
Integrated,ZagreusField_,4155,ZagreusField_4155,,,,He won't like this.,,,
Integrated,ZagreusField_,4156,ZagreusField_4156,,,,She won't like this.,,,
Integrated,ZagreusField_,4157,ZagreusField_4157,,,,He won't stand for this.,,,
Integrated,ZagreusField_,4158,ZagreusField_4158,,,,She won't let this go.,,,
Integrated,ZagreusField_,4159,ZagreusField_4159,,,,Didn't have much choice.,,,
Integrated,ZagreusField_,4160,ZagreusField_4160,,,,Had to do it.,,,
Integrated,ZagreusField_,4161,ZagreusField_4161,,,,Well that's that.,,,
Integrated,ZagreusField_,4162,ZagreusField_4162,,,,Had to choose.,,,
Integrated,ZagreusField_,4163,ZagreusField_4163,,,,Here comes his wrath.,,,
Integrated,ZagreusField_,4164,ZagreusField_4164,,,,Here comes her wrath.,,,
Integrated,ZagreusField_,4165,ZagreusField_4165,,,,Let's give him a show.,,,
Integrated,ZagreusField_,4166,ZagreusField_4166,,,,Let's give her a show.,,,
Integrated,ZagreusField_,4167,ZagreusField_4167,,,,"Let's give him a show, then.",,,
Integrated,ZagreusField_,4168,ZagreusField_4168,,,,"Let's give her a show, then.",,,
Integrated,ZagreusField_,4169,ZagreusField_4169,,,,He can't stay mad forever.,,,
Integrated,ZagreusField_,4170,ZagreusField_4170,,,,She can't stay mad forever.,,,
Integrated,ZagreusField_,4171,ZagreusField_4171,,,,Time to win him over.,,,
Integrated,ZagreusField_,4172,ZagreusField_4172,,,,Time to win her over.,,,
Integrated,ZagreusField_,4173,ZagreusField_4173,,,,Daedalus power.,,,
Integrated,ZagreusField_,4174,ZagreusField_4174,,,,Tuned up.,,,
